Date,Adj Close
2000-01-03,81.11634063720703
2000-01-04,75.55160522460938
2000-01-05,73.62535858154297
2000-01-06,68.56898498535156
2000-01-07,77.04979705810547
2000-01-10,79.1900863647461
2000-01-11,75.33756256103516
2000-01-12,73.67886352539062
2000-01-13,78.11995697021484
2000-01-14,79.93915557861328
2000-01-18,80.36722564697266
2000-01-19,82.18649291992188
2000-01-20,81.38388061523438
2000-01-21,82.40045166015625
2000-01-24,78.44098663330078
2000-01-25,79.61811828613281
2000-01-26,76.40773010253906
2000-01-27,77.53131866455078
2000-01-28,73.62535858154297
2000-01-31,76.78225708007812
2000-02-01,78.84230041503906
2000-02-02,79.51114654541016
2000-02-03,82.61453247070312
2000-02-04,83.17631530761719
2000-02-07,84.32675170898438
2000-02-08,87.85816192626953
2000-02-09,84.75479125976562
2000-02-10,87.5371322631836
2000-02-11,85.50387573242188
2000-02-14,85.39691162109375
2000-02-15,86.01220703125
2000-02-16,85.61087799072266
2000-02-17,87.43013763427734
2000-02-18,84.2732162475586
2000-02-22,84.54074096679688
2000-02-23,89.2493667602539
2000-02-24,91.17557525634766
2000-02-25,89.08883666992188
2000-02-28,89.03533172607422
2000-02-29,91.38966369628906
2000-03-01,92.13874053955078
2000-03-02,90.00509643554688
2000-03-03,95.08162689208984
2000-03-06,95.83068084716797
2000-03-07,94.38599395751953
2000-03-08,95.24214935302734
2000-03-09,98.45254516601562
2000-03-10,98.02445220947266
2000-03-13,95.45612335205078
2000-03-14,91.92467498779297
2000-03-15,88.07221221923828
2000-03-16,93.10186004638672
2000-03-17,94.86759948730469
2000-03-20,92.1922378540039
2000-03-21,95.6701889038086
2000-03-22,97.59642028808594
2000-03-23,99.30863189697266
2000-03-24,100.64630126953125
2000-03-27,100.80683898925781
2000-03-28,98.23847198486328
2000-03-29,94.17198181152344
2000-03-30,91.81768035888672
2000-03-31,93.7439193725586
2000-04-03,88.12572479248047
2000-04-04,87.26956939697266
2000-04-05,85.7178955078125
2000-04-06,87.75117492675781
2000-04-07,91.28260040283203
2000-04-10,85.7178955078125
2000-04-11,83.68465423583984
2000-04-12,78.76203918457031
2000-04-13,75.33756256103516
2000-04-14,68.80975341796875
2000-04-17,76.72875213623047
2000-04-18,78.76203918457031
2000-04-19,76.35421752929688
2000-04-20,74.69551086425781
2000-04-24,72.55520629882812
2000-04-25,77.45111083984375
2000-04-26,74.80252838134766
2000-04-27,78.11995697021484
2000-04-28,81.11634063720703
2000-05-01,81.86539459228516
2000-05-02,77.15682220458984
2000-05-03,76.30066680908203
2000-05-04,76.4612045288086
2000-05-05,78.28046417236328
2000-05-08,75.2305679321289
2000-05-09,73.62535858154297
2000-05-10,68.27467346191406
2000-05-11,72.44821166992188
2000-05-12,72.44821166992188
2000-05-15,75.60511016845703
2000-05-16,77.74540710449219
2000-05-17,76.14022064208984
2000-05-18,73.41133117675781
2000-05-19,69.93343353271484
2000-05-22,69.87989807128906
